"","SigID","log","rFq_morph","Community","GoalID","Mau_duration","MorphID","rFq_action","Gesture_actionID","Pau_duration"
"1452","ID_79",1.11185751541813,0.0247392675236478,"Sonso","Goal_17",3.04,"Morph_47",0.110599078341014,"G_action_19",3.04
"1453","ID_79",0.246860077931526,0.00121270919233568,"Sonso","Goal_17",1.28,"Morph_108",0.110599078341014,"G_action_19",1.28
"1454","ID_79",0.770108221696074,0.0783410138248848,"Sonso","Goal_17",2.16,"Morph_30",0.110599078341014,"G_action_19",2.16
"1455","ID_79",1.70110510095992,0.0783410138248848,"Sonso","Goal_17",3.04,"Morph_30",0.110599078341014,"G_action_19",5.48
"1456","ID_79",0.336472236621213,0.0783410138248848,"Sonso","Goal_13",1.16,"Morph_30",0.110599078341014,"G_action_19",1.4
"1457","ID_79",1.11185751541813,0.0247392675236478,"Sonso","Goal_17",3.04,"Morph_47",0.110599078341014,"G_action_19",3.04
"1458","ID_79",-0.446287102628419,0.0366238176085375,"Sonso","Goal_17",0.64,"Morph_41",0.0460829493087558,"G_action_24",0.64
"1459","ID_79",0.587786664902119,0.0332282318699976,"Sonso","Goal_17",1.8,"Morph_28",0.0140674266310939,"G_action_17",1.8
"1460","ID_79",1.44456326924387,0.0247392675236478,"Sonso","Goal_17",2.48,"Morph_47",0.110599078341014,"G_action_19",4.24
"1461","ID_79",2.08442908319087,0.0783410138248848,"Sonso","Goal_17",1.36,"Morph_30",0.110599078341014,"G_action_19",8.04
"1462","ID_79",0.770108221696074,0.0783410138248848,"Sonso","Goal_17",2.16,"Morph_30",0.110599078341014,"G_action_19",2.16
"1463","ID_79",1.1999647829284,0.0783410138248848,"Sonso","Goal_17",3.32,"Morph_30",0.110599078341014,"G_action_19",3.32
"1464","ID_79",1.09861228866811,0.00266796022313849,"Sonso","Goal_17",2.08,"Morph_112",0.110599078341014,"G_action_19",3
"1465","ID_79",2.11866225483312,0.0783410138248848,"Sonso","Goal_17",3.44,"Morph_30",0.110599078341014,"G_action_19",8.32
"1466","ID_79",-0.7339691750802,0.0460829493087558,"Sonso","Goal_17",0.48,"Morph_43",0.0591802085859811,"G_action_16",0.48
"1467","ID_79",0.0769610411361284,0.0460829493087558,"Sonso","Goal_17",1.08,"Morph_43",0.0591802085859811,"G_action_16",1.08
"1468","ID_79",-0.446287102628419,0.0128547174387582,"Sonso","Goal_17",0.64,"Morph_46",0.00485083676934271,"G_action_27",0.64
"1469","ID_79",-0.22314355131421,0.04656803298569,"Sonso","Goal_17",0.8,"Morph_14",0.0516614115934999,"G_action_9",0.8
"1470","ID_79",2.20165917440409,0.0783410138248848,"Sonso","Goal_17",3.32,"Morph_30",0.110599078341014,"G_action_19",9.04
"1471","ID_79",-0.385662480811985,0.0460829493087558,"Sonso","Goal_14",0.68,"Morph_43",0.0591802085859811,"G_action_16",0.68
"1472","ID_79",2.07442899985629,0.00291050206160563,"Sonso","Goal_17",0.8,"Morph_105",0.00533592044627698,"G_action_49",7.96
"1473","ID_79",0,0.0460829493087558,"Sonso","Goal_17",1,"Morph_43",0.00485083676934271,"G_action_27",1
"1474","ID_79",1.18784342239605,0.0332282318699976,"Sonso","Goal_17",1.04,"Morph_28",0.0140674266310939,"G_action_17",3.28
"1475","ID_79",-0.174353387144778,0.0460829493087558,"Sonso","Goal_17",0.84,"Morph_43",0.0591802085859811,"G_action_16",0.84
"1476","ID_79",0.336472236621213,0.04656803298569,"Sonso","Goal_17",1.4,"Morph_14",0.0516614115934999,"G_action_9",1.4
"1477","ID_79",-0.446287102628419,0.04656803298569,"Sonso","Goal_17",0.64,"Morph_14",0.0516614115934999,"G_action_9",0.64
"1478","ID_79",-0.0408219945202552,0.00266796022313849,"Sonso","Goal_17",0.96,"Morph_48",0.00266796022313849,"G_action_28",0.96
"1479","ID_79",-0.27443684570176,0.0332282318699976,"Sonso","Goal_17",0.76,"Morph_28",0.0140674266310939,"G_action_17",0.76
"1480","ID_79",1.67147330335355,0.0783410138248848,"Sonso","Goal_17",3.36,"Morph_30",0.110599078341014,"G_action_19",5.32
"1481","ID_79",0.444685821261446,0.0332282318699976,"Sonso","Goal_17",0.92,"Morph_28",0.0140674266310939,"G_action_17",1.56
"1482","ID_79",1.63315443905142,0.0783410138248848,"Sonso","Goal_17",2.96,"Morph_30",0.110599078341014,"G_action_19",5.12
"1483","ID_79",1.62531126159039,0.0783410138248848,"Sonso","Goal_17",2.2,"Morph_30",0.110599078341014,"G_action_19",5.08
"1484","ID_79",1.67147330335355,0.0783410138248848,"Sonso","Goal_17",2.12,"Morph_30",0.110599078341014,"G_action_19",5.32
"1485","ID_79",1.87487437593856,0.0783410138248848,"Sonso","Goal_17",1.32,"Morph_30",0.110599078341014,"G_action_19",6.52
"1486","ID_79",2.24495598015741,0.0247392675236478,"Sonso","Goal_17",2.88,"Morph_47",0.110599078341014,"G_action_19",9.44
"1487","ID_79",2.41233595695316,0.0783410138248848,"Sonso","Goal_17",2.32,"Morph_30",0.110599078341014,"G_action_19",11.16
"1488","ID_79",-1.27296567581289,0.0152801358234295,"Sonso","Goal_17",0.28,NA,0.0460829493087558,"G_action_24",0.28
"1489","ID_79",0.841567185678219,0.0783410138248848,"Sonso","Goal_17",1.2,"Morph_30",0.110599078341014,"G_action_19",2.32
"1490","ID_79",1.21194097397511,0.0247392675236478,"Sonso","Goal_17",2,"Morph_47",0.110599078341014,"G_action_19",3.36
"1491","ID_79",-0.083381608939051,0.0460829493087558,"Sonso","Goal_17",0.92,"Morph_43",0.0591802085859811,"G_action_16",0.92
"1492","ID_79",0.631271776841858,0.0332282318699976,"Sonso","Goal_17",1.88,"Morph_28",0.0283773951006549,"G_action_20",1.88
"1493","ID_79",2.45100509811232,0.0247392675236478,"Sonso","Goal_13",2.88,"Morph_47",0.110599078341014,"G_action_19",11.6
"1494","ID_79",0.494696241836107,0.0783410138248848,"Sonso","Goal_17",1.64,"Morph_30",0.110599078341014,"G_action_19",1.64
"1495","ID_79",2.18380155700408,0.0783410138248848,"Sonso","Goal_17",2.44,"Morph_30",0.110599078341014,"G_action_19",8.88
"1496","ID_79",0.27763173659828,0.0460829493087558,"Sonso","Goal_17",1.32,"Morph_43",0.00485083676934271,"G_action_27",1.32
"1497","ID_79",2.79239134953596,0.0783410138248848,"Sonso","Goal_17",1.68,"Morph_30",0.110599078341014,"G_action_19",16.32
"1498","ID_79",2.2364452904895,0.0247392675236478,"Sonso","Goal_13",1.72,"Morph_47",0.110599078341014,"G_action_19",9.36
"1499","ID_79",0.27763173659828,0.0332282318699976,"Sonso","Goal_17",0.28,"Morph_28",0.0283773951006549,"G_action_20",1.32
"1500","ID_79",1.26976054486394,0.0783410138248848,"Sonso","Goal_17",1.64,"Morph_30",0.110599078341014,"G_action_19",3.56
"1501","ID_79",-0.083381608939051,0.00654862963861266,"Sonso","Goal_17",0.92,"Morph_42",0.0140674266310939,"G_action_17",0.92
"1502","ID_79",1.49962304642689,0.00654862963861266,"Sonso","Goal_17",1.2,"Morph_42",0.0140674266310939,"G_action_17",4.48
"1503","ID_79",0.955511445027436,0.0332282318699976,"Sonso","Goal_17",0.68,"Morph_28",0.0140674266310939,"G_action_17",2.6
"1504","ID_79",0.148420005118273,0.00485083676934271,"Sonso","Goal_17",1.16,"Morph_92",0.00291050206160563,"G_action_61",1.16
"1505","ID_79",0.148420005118273,0.04656803298569,"Sonso","Goal_17",1.16,"Morph_14",0.0516614115934999,"G_action_9",1.16
"1506","ID_79",1.05779029414785,0.0783410138248848,"Sonso","Goal_17",1.8,"Morph_30",0.110599078341014,"G_action_19",2.88
"1507","ID_79",-0.27443684570176,0.0460829493087558,"Sonso","Goal_17",0.76,"Morph_43",0.00485083676934271,"G_action_27",0.76
"1508","ID_79",1.708377860289,0.0783410138248848,"Sonso","Goal_17",2.72,"Morph_30",0.110599078341014,"G_action_19",5.52
"1509","ID_79",0.364643113587909,0.0783410138248848,"Sonso","Goal_17",1.44,"Morph_30",0.110599078341014,"G_action_19",1.44
"1510","ID_79",0.27763173659828,0.0783410138248848,"Sonso","Goal_17",1.32,"Morph_30",0.110599078341014,"G_action_19",1.32
"1511","ID_79",0.732367893713227,0.0783410138248848,"Sonso","Goal_17",2.08,"Morph_30",0.110599078341014,"G_action_19",2.08
"1512","ID_79",-0.127833371509885,0.0783410138248848,"Sonso","Goal_17",0.88,"Morph_30",0.110599078341014,"G_action_19",0.88
"1513","ID_79",-0.653926467406664,0.00800388066941547,"Sonso","Goal_17",0.52,"Morph_104",0.00800388066941547,"G_action_60",0.52
"1514","ID_79",0.751416088683921,0.00654862963861266,"Sonso","Goal_17",1.4,"Morph_42",0.0283773951006549,"G_action_20",2.12
"1515","ID_79",1.72988406550997,0.00291050206160563,"Sonso","Goal_2",0.88,"Morph_105",0.00533592044627698,"G_action_49",5.64
"1516","ID_79",0.418710334858185,0.04656803298569,"Sonso","Goal_17",1.52,"Morph_14",0.0516614115934999,"G_action_9",1.52
"1517","ID_79",-0.083381608939051,0.0460829493087558,"Sonso","Goal_17",0.92,"Morph_43",0.0591802085859811,"G_action_16",0.92
"1518","ID_79",1.69377906086785,0.0247392675236478,"Sonso","Goal_17",1.44,"Morph_47",0.110599078341014,"G_action_19",5.44
"1519","ID_79",0.444685821261446,0.04656803298569,"Sonso","Goal_17",1.56,"Morph_14",0.0516614115934999,"G_action_9",1.56
"1520","ID_79",1.85629799036563,0.0783410138248848,"Sonso","Goal_17",1.76,"Morph_30",0.110599078341014,"G_action_19",6.4
"1521","ID_79",1.07158361628019,0.0783410138248848,"Sonso","Goal_17",1.92,"Morph_30",0.110599078341014,"G_action_19",2.92
"1522","ID_79",-0.0408219945202552,0.0332282318699976,"Sonso","Goal_17",0.8,"Morph_28",0.0140674266310939,"G_action_17",0.96
"1523","ID_79",1.33500106673234,0.0783410138248848,"Sonso","Goal_17",3.8,"Morph_30",0.110599078341014,"G_action_19",3.8
"1524","ID_79",-0.22314355131421,0.0783410138248848,"Sonso","Goal_17",0.8,"Morph_30",0.110599078341014,"G_action_19",0.8
"1525","ID_79",0.336472236621213,0.00654862963861266,"Sonso","Goal_17",0.48,"Morph_42",0.0140674266310939,"G_action_17",1.4
"1526","ID_79",2.11384296839717,0.0783410138248848,"Sonso","Goal_17",3.12,"Morph_30",0.110599078341014,"G_action_19",8.28
"1527","ID_79",0,0.0162503031772981,"Sonso","Goal_17",1,"Morph_79",0.024981809362115,"G_action_43",1
"1528","ID_79",0.732367893713227,0.0783410138248848,"Sonso","Goal_17",1.08,"Morph_30",0.110599078341014,"G_action_19",2.08
"1529","ID_79",1.01523067972906,0.0783410138248848,"Sonso","Goal_17",0.68,"Morph_30",0.110599078341014,"G_action_19",2.76
"1530","ID_79",1.16315080980568,0.0783410138248848,"Sonso","Goal_17",1.76,"Morph_30",0.110599078341014,"G_action_19",3.2
"1531","ID_79",-0.127833371509885,0.0332282318699976,"Sonso","Goal_17",0.88,"Morph_28",0.0140674266310939,"G_action_17",0.88
"1532","ID_79",0.444685821261446,0.0783410138248848,"Sonso","Goal_17",1.56,"Morph_30",0.110599078341014,"G_action_19",1.56
"1533","ID_79",-0.22314355131421,0.0152801358234295,"Sonso","Goal_17",0.8,NA,0.0140674266310939,"G_action_17",0.8
"1534","ID_79",1.39624469197306,0.0332282318699976,"Sonso","Goal_17",0.52,"Morph_28",0.0140674266310939,"G_action_17",4.04
"1535","ID_79",1.81807677754543,0.0783410138248848,"Sonso","Goal_17",1.96,"Morph_30",0.110599078341014,"G_action_19",6.16
"1536","ID_79",2.19722457733622,0.0783410138248848,"Sonso","Goal_17",2,"Morph_30",0.110599078341014,"G_action_19",9
"1537","ID_79",0.609765571620894,0.0247392675236478,"Sonso","Goal_17",1.84,"Morph_47",0.110599078341014,"G_action_19",1.84
"1538","ID_79",-0.82098055206983,0.0366238176085375,"Sonso","Goal_17",0.44,"Morph_41",0.0460829493087558,"G_action_24",0.44
"1539","ID_79",-0.510825623765991,0.00800388066941547,"Sonso","Goal_17",0.6,"Morph_104",0.00800388066941547,"G_action_60",0.6
"1540","ID_79",0.631271776841858,0.0332282318699976,"Sonso","Goal_17",0.8,"Morph_28",0.0140674266310939,"G_action_17",1.88
"1541","ID_79",2.27006190128849,0.0783410138248848,"Sonso","Goal_17",4.16,"Morph_30",0.110599078341014,"G_action_19",9.68
"1542","ID_79",1.64865862558738,0.00291050206160563,"Sonso","Goal_17",1.12,"Morph_105",0.00533592044627698,"G_action_49",5.2
"1543","ID_79",0.732367893713227,0.0783410138248848,"Sonso","Goal_17",2.08,"Morph_30",0.110599078341014,"G_action_19",2.08
"1544","ID_79",-0.510825623765991,0.0366238176085375,"Sonso","Goal_17",0.6,"Morph_41",0.0460829493087558,"G_action_24",0.6
"1545","ID_79",-0.446287102628419,0.0366238176085375,"Sonso","Goal_17",0.64,"Morph_41",0.0460829493087558,"G_action_24",0.64
"1546","ID_79",1.42551507427317,0.0198884307543051,"Sonso","Goal_17",1.28,"Morph_2",0.0599078341013825,"G_action_1",4.16
"1547","ID_79",0.0392207131532813,0.00509337860780985,"Sonso","Goal_17",0.52,"Morph_40",0.0126121756002911,"G_action_23",1.04
"1548","ID_79",1.15057202759882,0.0783410138248848,"Sonso","Goal_17",1.4,"Morph_30",0.110599078341014,"G_action_19",3.16
"1549","ID_79",2.01223279198639,0.0247392675236478,"Sonso","Goal_17",3.92,"Morph_47",0.110599078341014,"G_action_19",7.48
"1550","ID_79",-0.127833371509885,0.0152801358234295,"Sonso","Goal_17",0.88,NA,0.000727625515401407,"G_action_30",0.88
"1551","ID_79",0.8754687373539,0.0783410138248848,"Sonso","Goal_1",1.36,"Morph_30",0.110599078341014,"G_action_19",2.4
"1552","ID_79",0.824175442966349,0.0783410138248848,"Sonso","Goal_17",1.24,"Morph_30",0.110599078341014,"G_action_19",2.28
"1553","ID_79",-0.127833371509885,0.0460829493087558,"Sonso","Goal_17",0.88,"Morph_43",0.0591802085859811,"G_action_16",0.88
"1554","ID_79",-0.916290731874155,0.0460829493087558,"Sonso","Goal_17",0.4,"Morph_43",0.00485083676934271,"G_action_27",0.4
"1555","ID_79",0.113328685307003,0.0783410138248848,"Sonso","Goal_17",1.12,"Morph_30",0.110599078341014,"G_action_19",1.12
"1556","ID_79",-0.22314355131421,0.0332282318699976,"Sonso","Goal_17",0.8,"Morph_28",0.0140674266310939,"G_action_17",0.8
"1557","ID_79",-0.127833371509885,0.0033955857385399,"Sonso","Goal_1",0.88,"Morph_110",0.0126121756002911,"G_action_23",0.88
"1558","ID_79",0.148420005118273,0.00654862963861266,"Sonso","Goal_17",1.16,"Morph_42",0.0140674266310939,"G_action_17",1.16
"1559","ID_79",-0.174353387144778,0.0033955857385399,"Sonso","Goal_17",0.84,"Morph_110",0.0126121756002911,"G_action_23",0.84
"1560","ID_79",0.955511445027436,0.04656803298569,"Sonso","Goal_17",2.6,"Morph_14",0.0516614115934999,"G_action_9",2.6
"1561","ID_79",1.05779029414785,0.00485083676934271,"Sonso","Goal_17",1.84,"Morph_92",0.00291050206160563,"G_action_61",2.88
"1562","ID_79",1.83098018238134,0.0783410138248848,"Sonso","Goal_17",2.32,"Morph_30",0.110599078341014,"G_action_19",6.24
"1563","ID_79",0.113328685307003,0.0152801358234295,"Sonso","Goal_17",1.12,NA,0.110599078341014,"G_action_19",1.12
"1564","ID_79",0.336472236621213,0.0783410138248848,"Sonso","Goal_17",1.4,"Morph_30",0.110599078341014,"G_action_19",1.4
"1565","ID_79",1.04380405217311,0.0783410138248848,"Sonso","Goal_17",2,"Morph_30",0.110599078341014,"G_action_19",2.84
"1566","ID_79",0.470003629245736,0.0332282318699976,"Sonso","Goal_17",1.6,"Morph_28",0.0140674266310939,"G_action_17",1.6
"1567","ID_79",-0.328504066972036,0.0332282318699976,"Sonso","Goal_17",0.72,"Morph_28",0.0283773951006549,"G_action_20",0.72
"1568","ID_79",1.64093657949347,0.0247392675236478,"Sonso","Goal_17",1.64,"Morph_47",0.110599078341014,"G_action_19",5.16
"1569","ID_79",0.0769610411361284,0.04656803298569,"Sonso","Goal_17",1.08,"Morph_14",0.0516614115934999,"G_action_9",1.08
"1570","ID_79",0.924258901523332,0.0783410138248848,"Sonso","Goal_17",1.88,"Morph_30",0.110599078341014,"G_action_19",2.52
"1571","ID_79",0.494696241836107,0.0783410138248848,"Sonso","Goal_17",1.64,"Morph_30",0.110599078341014,"G_action_19",1.64
"1572","ID_79",0.470003629245736,0.00485083676934271,"Sonso","Goal_17",1.6,"Morph_92",0.00291050206160563,"G_action_61",1.6
"1573","ID_79",1.24703229378638,0.00485083676934271,"Sonso","Goal_17",1.28,"Morph_92",0.00291050206160563,"G_action_61",3.48
"1574","ID_79",1.68639895357023,0.0783410138248848,"Sonso","Goal_17",1.44,"Morph_30",0.110599078341014,"G_action_19",5.4
"1575","ID_79",-0.579818495252942,0.0366238176085375,"Sonso","Goal_17",0.56,"Morph_41",0.0460829493087558,"G_action_24",0.56
"1576","ID_79",0.908258560176891,0.00121270919233568,"Sonso","Goal_17",0.76,"Morph_113",0.0140674266310939,"G_action_17",2.48
"1577","ID_79",0.8754687373539,0.0783410138248848,"Sonso","Goal_17",2.4,"Morph_30",0.110599078341014,"G_action_19",2.4
"1578","ID_79",-0.0418642040986989,0.0247392675236478,"Sonso","Goal_17",0.959,"Morph_47",0.110599078341014,"G_action_19",0.959
"1579","ID_79",1.92278773163446,0.00291050206160563,"Sonso","Goal_17",1.12,"Morph_105",0.00533592044627698,"G_action_49",6.84
"1580","ID_79",1.04380405217311,0.0783410138248848,"Sonso","Goal_17",1.36,"Morph_30",0.110599078341014,"G_action_19",2.84
"1581","ID_79",1.1999647829284,0.0783410138248848,"Sonso","Goal_17",3.32,"Morph_30",0.110599078341014,"G_action_19",3.32
"1582","ID_79",1.72988406550997,0.0783410138248848,"Sonso","Goal_17",2.52,"Morph_30",0.110599078341014,"G_action_19",5.64
"1583","ID_79",0.418710334858185,0.00266796022313849,"Sonso","Goal_17",1.52,"Morph_112",0.110599078341014,"G_action_19",1.52
"1584","ID_79",1.36609165380237,0.00121270919233568,"Sonso","Goal_17",1.2,"Morph_114",0.0516614115934999,"G_action_9",3.92
"1585","ID_79",0.672944473242426,0.0332282318699976,"Sonso","Goal_17",1.16,"Morph_28",0.0283773951006549,"G_action_20",1.96
"1586","ID_79",1.29198368164865,0.0332282318699976,"Sonso","Goal_17",0.88,"Morph_28",0.0140674266310939,"G_action_17",3.64
"1587","ID_79",0.841567185678219,0.0783410138248848,"Sonso","Goal_17",1.48,"Morph_30",0.110599078341014,"G_action_19",2.32
"1588","ID_79",0.940007258491471,0.0783410138248848,"Sonso","Goal_17",2.08,"Morph_30",0.110599078341014,"G_action_19",2.56
"1589","ID_79",1.78507048107726,0.0332282318699976,"Sonso","Goal_17",2.08,"Morph_28",0.0140674266310939,"G_action_17",5.96
"1590","ID_79",0.732367893713227,0.0783410138248848,"Sonso","Goal_17",2.08,"Morph_30",0.110599078341014,"G_action_19",2.08
"1591","ID_79",1.30291275218084,0.0783410138248848,"Sonso","Goal_17",1.56,"Morph_30",0.110599078341014,"G_action_19",3.68
"1592","ID_79",-0.083381608939051,0.0460829493087558,"Sonso","Goal_17",0.92,"Morph_43",0.0591802085859811,"G_action_16",0.92
"1593","ID_79",0.148420005118273,0.0783410138248848,"Sonso","Goal_17",1.16,"Morph_30",0.110599078341014,"G_action_19",1.16
"1594","ID_79",0.148420005118273,0.00121270919233568,"Sonso","Goal_17",0.84,"Morph_108",0.110599078341014,"G_action_19",1.16
"1595","ID_79",0.732367893713227,0.0247392675236478,"Sonso","Goal_17",2.08,"Morph_47",0.110599078341014,"G_action_19",2.08
"1596","ID_79",0.444685821261446,0.0783410138248848,"Sonso","Goal_17",1.56,"Morph_30",0.110599078341014,"G_action_19",1.56
"1597","ID_79",0.470003629245736,0.0332282318699976,"Sonso","Goal_17",1.6,"Morph_28",0.0140674266310939,"G_action_17",1.6
"1598","ID_79",1.7227665977411,0.0247392675236478,"Sonso","Goal_17",2.6,"Morph_47",0.110599078341014,"G_action_19",5.6
"1599","ID_79",0.858661619037519,0.00485083676934271,"Sonso","Goal_17",2.36,"Morph_92",0.00873150618481688,"G_action_44",2.36
"1600","ID_79",0.518793793415168,0.0332282318699976,"Sonso","Goal_17",0.88,"Morph_28",0.0140674266310939,"G_action_17",1.68
"1601","ID_79",-0.27443684570176,0.0332282318699976,"Sonso","Goal_17",0.76,"Morph_28",0.0283773951006549,"G_action_20",0.76
"1602","ID_79",-0.0408219945202552,0.00800388066941547,"Sonso","Goal_17",0.96,"Morph_104",0.00800388066941547,"G_action_60",0.96
"1603","ID_79",-0.446287102628419,0.0460829493087558,"Sonso","Goal_1",0.64,"Morph_43",0.00485083676934271,"G_action_27",0.64
"1604","ID_79",1.49962304642689,0.00654862963861266,"Sonso","Goal_17",1.8,"Morph_42",0.0140674266310939,"G_action_17",4.48
"1605","ID_79",2.72654478373837,0.00291050206160563,"Sonso","Goal_10",0.92,"Morph_105",0.00533592044627698,"G_action_49",15.28
"1606","ID_79",1.56024766824333,0.0247392675236478,"Sonso","Goal_17",1.72,"Morph_47",0.110599078341014,"G_action_19",4.76
"1607","ID_79",0.418710334858185,0.0783410138248848,"Sonso","Goal_17",1.52,"Morph_30",0.110599078341014,"G_action_19",1.52
"1608","ID_79",0.985816794522765,0.0783410138248848,"Sonso","Goal_17",2.68,"Morph_30",0.110599078341014,"G_action_19",2.68
"1609","ID_79",0.470003629245736,0.0783410138248848,"Sonso","Goal_17",1.6,"Morph_30",0.110599078341014,"G_action_19",1.6
"1610","ID_79",-0.0408219945202552,0.00654862963861266,"Sonso","Goal_17",0.96,"Morph_42",0.0140674266310939,"G_action_17",0.96
"1611","ID_79",1.56024766824333,0.0783410138248848,"Sonso","Goal_17",0.96,"Morph_30",0.110599078341014,"G_action_19",4.76
"1612","ID_79",-0.385662480811985,0.0366238176085375,"Sonso","Goal_17",0.68,"Morph_41",0.0460829493087558,"G_action_24",0.68
"1613","ID_79",1.59330853050422,0.00485083676934271,"Sonso","Goal_17",1.52,"Morph_92",0.00291050206160563,"G_action_61",4.92
"1614","ID_79",0.148420005118273,0.0152801358234295,"Sonso","Goal_17",1.16,NA,0.00145525103080281,"G_action_15",1.16
"1615","ID_79",0.732367893713227,0.00266796022313849,"Sonso","Goal_17",2.08,"Morph_48",0.00266796022313849,"G_action_28",2.08
"1616","ID_79",1.40609698841607,0.0783410138248848,"Sonso","Goal_17",1.44,"Morph_30",0.110599078341014,"G_action_19",4.08
"1617","ID_79",1.3244189574018,0.0783410138248848,"Sonso","Goal_17",1.8,"Morph_30",0.110599078341014,"G_action_19",3.76
"1618","ID_79",0.65232518603969,0.0783410138248848,"Sonso","Goal_17",1.92,"Morph_30",0.110599078341014,"G_action_19",1.92
"1619","ID_79",-0.127833371509885,0.0366238176085375,"Sonso","Goal_17",0.88,"Morph_41",0.0460829493087558,"G_action_24",0.88
"1620","ID_79",1.79175946922805,0.0783410138248848,"Sonso","Goal_17",0.84,"Morph_30",0.110599078341014,"G_action_19",6
"1621","ID_79",1.16315080980568,0.0783410138248848,"Sonso","Goal_17",3.2,"Morph_30",0.110599078341014,"G_action_19",3.2
"1622","ID_79",0.364643113587909,0.0783410138248848,"Sonso","Goal_17",1.44,"Morph_30",0.110599078341014,"G_action_19",1.44
"1623","ID_79",0.27763173659828,0.0332282318699976,"Sonso","Goal_17",1.32,"Morph_28",0.0140674266310939,"G_action_17",1.32
"1624","ID_79",2.14710019015365,0.0783410138248848,"Sonso","Goal_17",2.12,"Morph_30",0.110599078341014,"G_action_19",8.56
"1625","ID_79",-0.328504066972036,0.04656803298569,"Sonso","Goal_17",0.72,"Morph_14",0.0516614115934999,"G_action_9",0.72
"1626","ID_79",1.95727390770563,0.0783410138248848,"Sonso","Goal_17",3.64,"Morph_30",0.110599078341014,"G_action_19",7.08
"1627","ID_79",-0.22314355131421,0.04656803298569,"Sonso","Goal_17",0.8,"Morph_14",0.0516614115934999,"G_action_9",0.8
"1628","ID_79",1.07158361628019,0.0783410138248848,"Sonso","Goal_13",2.92,"Morph_30",0.110599078341014,"G_action_19",2.92
"1629","ID_79",0.65232518603969,0.0783410138248848,"Sonso","Goal_17",1.92,"Morph_30",0.110599078341014,"G_action_19",1.92
"1630","ID_79",-0.22314355131421,0.0332282318699976,"Sonso","Goal_17",0.8,"Morph_28",0.0140674266310939,"G_action_17",0.8
"1631","ID_79",2.46129678414887,0.00291050206160563,"Sonso","Goal_17",1.12,"Morph_105",0.00533592044627698,"G_action_49",11.72
"1632","ID_79",0.148420005118273,0.0460829493087558,"Sonso","Goal_17",1.16,"Morph_43",0.00485083676934271,"G_action_27",1.16
"1633","ID_79",0.246860077931526,0.0152801358234295,"Sonso","Goal_17",1.28,NA,0.00145525103080281,"G_action_15",1.28
"1634","ID_79",0.364643113587909,0.00485083676934271,"Sonso","Goal_17",1.44,"Morph_92",0.00291050206160563,"G_action_61",1.44
"1635","ID_79",1.70110510095992,0.0247392675236478,"Sonso","Goal_17",2.96,"Morph_47",0.110599078341014,"G_action_19",5.48
"1636","ID_79",0,0.0460829493087558,"Sonso","Goal_17",1,"Morph_43",0.00485083676934271,"G_action_27",1
"1637","ID_79",1.1999647829284,0.0783410138248848,"Sonso","Goal_17",2.48,"Morph_30",0.110599078341014,"G_action_19",3.32
"1638","ID_79",0.65232518603969,0.0332282318699976,"Sonso","Goal_17",0.52,"Morph_28",0.0140674266310939,"G_action_17",1.92
"1639","ID_80",0.518793793415168,0.00800388066941547,"Sonso","Goal_8",1.08,"Morph_65",0.0104292990540868,"G_action_46",1.68
"1640","ID_80",0.336472236621213,0.00291050206160563,"Sonso","Goal_22",0.68,"Morph_115",0.00291050206160563,"G_action_62",1.4
"1641","ID_80",-0.385662480811985,0.0101867572156197,"Sonso","Goal_14",0.68,"Morph_75",0.00994421537715256,"G_action_32",0.68
"1642","ID_80",-0.385662480811985,0.0460829493087558,"Sonso","Goal_8",0.68,"Morph_43",0.0591802085859811,"G_action_16",0.68
"1643","ID_80",-1.27296567581289,0.0366238176085375,"Sonso","Goal_8",0.28,"Morph_41",0.0460829493087558,"G_action_24",0.28
"1644","ID_80",-0.446287102628419,0.00557846228474412,"Sonso","Goal_8",0.64,"Morph_36",0.0591802085859811,"G_action_16",0.64
"1645","ID_80",0.0392207131532813,0.00557846228474412,"Sonso","Goal_8",1.04,"Morph_36",0.0591802085859811,"G_action_16",1.04
"1646","ID_80",-0.22314355131421,0.0366238176085375,"Sonso","Goal_8",0.8,"Morph_41",0.0460829493087558,"G_action_24",0.8
"1647","ID_80",-1.83258146374831,0.0460829493087558,"Sonso","Goal_8",0.16,"Morph_43",0.0591802085859811,"G_action_16",0.16
"1648","ID_80",0.307484699747961,0.0162503031772981,"Sonso","Goal_8",0.6,"Morph_79",0.024981809362115,"G_action_43",1.36
"1649","ID_80",0.307484699747961,0.00533592044627698,"Sonso","Goal_14",1.36,"Morph_116",0.00533592044627698,"G_action_63",1.36
"1650","ID_81",0.148420005118273,0.00703371331554693,"Sonso","Goal_11",0.44,"Morph_66",0.0477807421780257,"G_action_10",1.16
"1651","ID_81",0.712949807856125,0.0783410138248848,"Sonso","Goal_13",1.4,"Morph_30",0.110599078341014,"G_action_19",2.04
"1652","ID_81",1.49962304642689,0.0363812757700703,"Sonso","Goal_7",2.76,"Morph_49",0.076885762794082,"G_action_4",4.48
"1653","ID_81",1.70110510095992,0.0363812757700703,"Sonso","Goal_7",1.72,"Morph_49",0.076885762794082,"G_action_4",5.48
"1654","ID_81",1.91692261218206,0.0247392675236478,"Sonso","Goal_13",1.48,"Morph_5",0.00169779286926995,"G_action_25",6.8
