"","Communication_number","gesture_record_anon","morphs_anon","Signaller","Goal","Lumped_Gs","morph","Social_unit","log","rFq_morph","rFq_action"
"2817","100567","Action_17","Morph_39","NT","Play","Hitobject","HitObject.1","Sonso",-0.385662480811985,0.0430728241563055,0.0559502664298401
"2818","102329","Action_60","Morph_128","NT","Play","Swing","Swing.2","Sonso",-0.127833371509885,0.00310834813499112,0.0475133214920071
"2819","100568","Action_52","Morph_112","NT","Stopbehaviour","Spinroulade","SpinRoulade.1","Sonso",1.12492959698548,0.00488454706927176,0.00488454706927176
"2820","101042","Action_20","Morph_45","NT","Play","Hitother","HitOther.1","Sonso",-0.916290731874155,0.0202042628774423,0.0404085257548845
"2821","100753","Action_8","Morph_19","NT","Playcontinue","Dangle","Dangle.1","Sonso",1.80500469597808,0.0484014209591474,0.0484014209591474
"2822","102356","Action_20","Morph_45","NT","Play","Hitother","HitOther.1","Sonso",-0.579818495252942,0.0202042628774423,0.0404085257548845
"2823","101096","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",0.364643113587909,0.0428507992895204,0.0475133214920071
"2824","100795","Action_8","Morph_19","NT","Playcontinue","Dangle","Dangle.1","Sonso",0.841567185678219,0.0484014209591474,0.0484014209591474
"2825","102356","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",0.89199803930511,0.0484014209591474,0.0484014209591474
"2826","101042","Action_17","Morph_39","NT","Play","Hitobject","HitObject.1","Sonso",-1.02165124753198,0.0430728241563055,0.0559502664298401
"2827","100567","Action_61","Morph_130","NT","Play","Throwobject","ThrowObject.1","Sonso",0.113328685307003,0.00244227353463588,0.00244227353463588
"2828","100742a","Action_14","Morph_34","NT","Playcontinue","Grab","Grab.6","Sonso",1.04380405217311,0.00355239786856128,0.0353019538188277
"2829","100753","Action_60","Morph_127","NT","Playcontinue","Swing","Swing.1","Sonso",0.27763173659828,0.0428507992895204,0.0475133214920071
"2830","100948b","Action_15","Morph_35","NT","Play","Grabhold","GrabHold.1","Sonso",1.45395300959371,0.00932504440497336,0.0204262877442274
"2831","100910","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",0.609765571620894,0.0428507992895204,0.0475133214920071
"2832","101894","Action_57","Morph_118","NT","Play","Stompobject","StompObject.4","Sonso",-0.22314355131421,0.005550621669627,0.0424067495559503
"2833","100570","Action_55","Morph_117","NT","Play","Stompingobject","StompObject.3","Sonso",-0.174353387144778,0.00688277087033748,0.0230905861456483
"2834","100522","Action_6","Morph_18","NT","Play","Bow","Bow.1","Sonso",-0.328504066972036,0.00177619893428064,0.00177619893428064
"2835","100949","Action_45","Morph_101","NT","Play","Reach","Reach.2","Sonso",0.307484699747961,0.0370781527531083,0.0801509769094138
"2836","100956","Action_57","Morph_115","NT","Play","Stompobject","StompObject.1","Sonso",-1.13943428318836,0.0337477797513321,0.0424067495559503
"2837","101867","Action_34","Morph_65","NT","Play","Objectshake","ObjectShake.1","Sonso",0.712949807856125,0.0746003552397869,0.108792184724689
"2838","101140","Action_55","Morph_117","NT","Moveaway","Stompingobject","StompObject.3","Sonso",0.542324290825362,0.00688277087033748,0.0230905861456483
"2839","101894","Action_55","Morph_116","NT","Play","Stompingobject","StompObject.2","Sonso",-0.510825623765991,0.0148756660746004,0.0230905861456483
"2840","100571","Action_57","Morph_115","NT","Play","Stompobject","StompObject.1","Sonso",-0.653926467406664,0.0337477797513321,0.0424067495559503
"2841","100570","Action_17","Morph_40","NT","Play","Hitobject","HitObject.2","Sonso",-0.510825623765991,0.0119893428063943,0.0559502664298401
"2842","100956","Action_17","Morph_39","NT","Play","Hitobject","HitObject.1","Sonso",-1.02165124753198,0.0430728241563055,0.0559502664298401
"2843","100522","Action_43","Morph_98","NT","Play","Raise","Raise.3","Sonso",0.712949807856125,0.00177619893428064,0.0113232682060391
"2844","100877","Action_34","Morph_65","NT","Play","Objectshake","ObjectShake.1","Sonso",1.6094379124341,0.0746003552397869,0.108792184724689
"2845","100877","Action_57","Morph_115","NT","Play","Stompobject","StompObject.1","Sonso",-0.385662480811985,0.0337477797513321,0.0424067495559503
"2846","100877","Action_57","Morph_115","NT","Play","Stompobject","StompObject.1","Sonso",-0.385662480811985,0.0337477797513321,0.0424067495559503
"2847","100522","Action_50","Morph_110","NT","Play","Shake","Shake.4","Sonso",-0.127833371509885,0.00399644760213144,0.0122113676731794
"2848","100571","Action_57","Morph_115","NT","Play","Stompobject","StompObject.1","Sonso",-0.7339691750802,0.0337477797513321,0.0424067495559503
"2849","100571","Action_57","Morph_115","NT","Play","Stompobject","StompObject.1","Sonso",-0.27443684570176,0.0337477797513321,0.0424067495559503
"2850","100571","Action_10","Morph_21","NT","Play","Drum","Drum.1","Sonso",-0.916290731874155,0.0033303730017762,0.0033303730017762
"2851","100910","Action_57","Morph_115","NT","Play","Stompobject","StompObject.1","Sonso",-0.44628710262842,0.0337477797513321,0.0424067495559503
"2852","101867","Action_33","Morph_64","NT","Play","Objectmove","ObjectMove.4","Sonso",0.542324290825362,0.00066607460035524,0.0406305506216696
"2853","100570","Action_21","Morph_42","NT","Play","Hittingobject","HitObject.4","Sonso",-0.27443684570176,0.00599467140319716,0.00799289520426288
"2854","100910","Action_34","Morph_67","NT","Play","Objectshake","ObjectShake.3","Sonso",0.78845736036427,0.0022202486678508,0.108792184724689
"2855","100956","Action_29","Morph_58","NT","Play","Locomotegallop","LocomoteGallop.1","Sonso",0.494696241836107,0.00821492007104796,0.00821492007104796
"2856","100949","Action_17","Morph_39","NT","Play","Hitobject","HitObject.1","Sonso",-0.22314355131421,0.0430728241563055,0.0559502664298401
"2857","100522","Action_6","Morph_18","NT","Play","Bow","Bow.1","Sonso",0.361861470626032,0.00177619893428064,0.00177619893428064
"2858","100877","Action_34","Morph_67","NT","Play","Objectshake","ObjectShake.3","Sonso",1.33500106673234,0.0022202486678508,0.108792184724689
"2859","100522","Action_6","Morph_18","NT","Play","Bow","Bow.1","Sonso",0.958583644064407,0.00177619893428064,0.00177619893428064
"2860","100877","Action_57","Morph_115","NT","Play","Stompobject","StompObject.1","Sonso",-1.42711635564015,0.0337477797513321,0.0424067495559503
"2861","101867","Action_57","Morph_115","NT","Play","Stompobject","StompObject.1","Sonso",0,0.0337477797513321,0.0424067495559503
"2862","100956","Action_57","Morph_120","NT","Play","Stompobject","StompObject.6","Sonso",-0.385662480811985,0.00133214920071048,0.0424067495559503
"2863","100570","Action_17","Morph_39","NT","Play","Hitobject","HitObject.1","Sonso",-1.27296567581289,0.0430728241563055,0.0559502664298401
"2864","100910","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",1.13783300182139,0.0428507992895204,0.0475133214920071
"2865","100522","Action_43","Morph_98","NT","Play","Raise","Raise.3","Sonso",1.94017947434633,0.00177619893428064,0.0113232682060391
"2866","100570","Action_57","Morph_115","NT","Play","Stompobject","StompObject.1","Sonso",-0.44628710262842,0.0337477797513321,0.0424067495559503
"2867","100910","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",1.02961941718116,0.0428507992895204,0.0475133214920071
"2868","100571","Action_17","Morph_39","NT","Play","Hitobject","HitObject.1","Sonso",-1.13943428318836,0.0430728241563055,0.0559502664298401
"2869","100910","Action_55","Morph_116","NT","Play","Stompingobject","StompObject.2","Sonso",0.307484699747961,0.0148756660746004,0.0230905861456483
"2870","100956","Action_57","Morph_115","NT","Play","Stompobject","StompObject.1","Sonso",-0.27443684570176,0.0337477797513321,0.0424067495559503
"2871","100877","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",1.02961941718116,0.0484014209591474,0.0484014209591474
"2872","100956","Action_57","Morph_115","NT","Play","Stompobject","StompObject.1","Sonso",-1.13943428318836,0.0337477797513321,0.0424067495559503
"2873","100910","Action_34","Morph_67","NT","Play","Objectshake","ObjectShake.3","Sonso",1.62531126159039,0.0022202486678508,0.108792184724689
"2874","100522","Action_16","Morph_38","NT","Play","Headstand","HeadStand.1","Sonso",0.841567185678219,0.0066607460035524,0.0066607460035524
"2875","101043","Action_51","Morph_111","NT","Stopbehaviour","Spinpirouette","SpinPirouette.1","Sonso",0.609765571620894,0.00133214920071048,0.00133214920071048
"2876","101245","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",-0.0408219945202552,0.0428507992895204,0.0475133214920071
"2877","100377a","Action_29","Morph_58","NT","Play","Locomotegallop","LocomoteGallop.1","Sonso",1.23547147138531,0.00821492007104796,0.00821492007104796
"2878","101245","Action_57","Morph_115","NT","Play","Stompobject","StompObject.1","Sonso",-0.916290731874155,0.0337477797513321,0.0424067495559503
"2879","101245","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",0.0953101798043249,0.0428507992895204,0.0475133214920071
"2880","101245","Action_9","Morph_20","NT","Play","Dangleshake","DangleShake.1","Sonso",1.46902575871736,0.00710479573712256,0.00710479573712256
"2881","100379","Action_29","Morph_58","NT","Play","Locomotegallop","LocomoteGallop.1","Sonso",1.11185751541813,0.00821492007104796,0.00821492007104796
"2882","101245","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",0.672944473242426,0.0484014209591474,0.0484014209591474
"2883","101245","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",1.00063188030791,0.0484014209591474,0.0484014209591474
"2884","101245","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",0.660107326481745,0.0484014209591474,0.0484014209591474
"2885","100378","Action_29","Morph_58","NT","Play","Locomotegallop","LocomoteGallop.1","Sonso",1.50851199384414,0.00821492007104796,0.00821492007104796
"2886","102001a","Action_14","Morph_31","NT","Play","Grab","Grab.3","Sonso",0.148420005118273,0.00466252220248668,0.0353019538188277
"2887","101089","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",0.27763173659828,0.0484014209591474,0.0484014209591474
"2888","102144","Action_2","Morph_4","NT","Groom","Bigloudscratch","BigLoudScratch.2","Sonso",1.45395300959371,0.019316163410302,0.0577264653641208
"2889","102001a","Action_14","Morph_31","NT","Play","Grab","Grab.3","Sonso",-0.174353387144778,0.00466252220248668,0.0353019538188277
"2890","101093","Action_60","Morph_127","NT","Playcontinue","Swing","Swing.1","Sonso",1.50851199384414,0.0428507992895204,0.0475133214920071
"2891","101089","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",0.0392207131532813,0.0428507992895204,0.0475133214920071
"2892","101696","Action_53","Morph_113","NT","Stopbehaviour","Spinsomersault","SpinSomersault.1","Sonso",1.26976054486394,0.00799289520426288,0.00799289520426288
"2893","102144","Action_38","Morph_75","NT","Groom","Present","Present.1","Sonso",1.21194097397511,0.0170959147424512,0.0492895204262877
"2894","102001a","Action_20","Morph_45","NT","Play","Hitother","HitOther.1","Sonso",-0.174353387144778,0.0202042628774423,0.0404085257548845
"2895","102001a","Action_20","Morph_45","NT","Play","Hitother","HitOther.1","Sonso",0.0392207131532813,0.0202042628774423,0.0404085257548845
"2896","102001a","Action_63","Morph_137","NT","Play","Touch","Touch.6","Sonso",0.392042087776024,0.00488454706927176,0.0341918294849023
"2897","102003a","Action_45","Morph_100","NT","Play","Reach","Reach.1","Sonso",1.17557332980424,0.0408525754884547,0.0801509769094138
"2898","102001a","Action_34","Morph_65","NT","Play","Objectshake","ObjectShake.1","Sonso",1.74396880539171,0.0746003552397869,0.108792184724689
"2899","101741","Action_63","Morph_134","NT","Play","Touch","Touch.3","Sonso",0.89199803930511,0.00488454706927176,0.0341918294849023
"2900","101741","Action_14","Morph_30","NT","Play","Grab","Grab.2","Sonso",0.908258560176891,0.00799289520426288,0.0353019538188277
"2901","100884","Action_17","Morph_39","NT","Play","Hitobject","HitObject.1","Sonso",0.0769610411361284,0.0430728241563055,0.0559502664298401
"2902","101173","Action_17","Morph_39","NT","Play","Hitobject","HitObject.1","Sonso",-0.455706324544911,0.0430728241563055,0.0559502664298401
"2903","100883b","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",-0.083381608939051,0.0428507992895204,0.0475133214920071
"2904","100883b","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",0.0769610411361284,0.0428507992895204,0.0475133214920071
"2905","100883b","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",0.215111379616945,0.0428507992895204,0.0475133214920071
"2906","101267","Action_29","Morph_58","NT","Play","Locomotegallop","LocomoteGallop.1","Sonso",1.60140574073684,0.00821492007104796,0.00821492007104796
"2907","100726","Action_29","Morph_58","NT","Stopbehaviour","Locomotegallop","LocomoteGallop.1","Sonso",0.113328685307003,0.00821492007104796,0.00821492007104796
"2908","102145","Action_45","Morph_101","NT","Affiliation","Reach","Reach.2","Sonso",0.336472236621213,0.0370781527531083,0.0801509769094138
"2909","100437","Action_17","Morph_40","NT","Play","Hitobject","HitObject.2","Sonso",-0.127833371509885,0.0119893428063943,0.0559502664298401
"2910","101614a","Action_14","Morph_32","NT","Play","Grab","Grab.4","Sonso",0.246860077931526,0.00754884547069272,0.0353019538188277
"2911","102491a","Action_20","Morph_45","NT","Stopbehaviour","Hitother","HitOther.1","Sonso",-0.22314355131421,0.0202042628774423,0.0404085257548845
"2912","101547","Action_20","Morph_45","NT","Play","Hitother","HitOther.1","Sonso",-0.7339691750802,0.0202042628774423,0.0404085257548845
"2913","101547","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",2.25339484880327,0.0484014209591474,0.0484014209591474
"2914","101547","Action_14","Morph_32","NT","Play","Grab","Grab.4","Sonso",-0.127833371509885,0.00754884547069272,0.0353019538188277
"2915","100906b","Action_43","Morph_96","NT","Stopbehaviour","Raise","Raise.1","Sonso",-0.385662480811985,0.00865896980461812,0.0113232682060391
"2916","101547","Action_20","Morph_45","NT","Play","Hitother","HitOther.1","Sonso",-0.82098055206983,0.0202042628774423,0.0404085257548845
"2917","101547","Action_20","Morph_45","NT","Play","Hitother","HitOther.1","Sonso",-0.82098055206983,0.0202042628774423,0.0404085257548845
"2918","101805","Action_60","Morph_128","NT","Playcontinue","Swing","Swing.2","Sonso",0.215111379616945,0.00310834813499112,0.0475133214920071
"2919","101694","Action_20","Morph_50","NT","Play","Hitother","HitOther.6","Sonso",-0.385662480811985,0.00488454706927176,0.0404085257548845
"2920","100861","Action_60","Morph_128","NT","Play","Swing","Swing.2","Sonso",1.12492959698548,0.00310834813499112,0.0475133214920071
"2921","100058","Action_32","Morph_60","NT","Playcontinue","Objectmouth","ObjectMouth.1","Sonso",1.93441576962958,0.00466252220248668,0.00466252220248668
"2922","100046","Action_63","Morph_140","NT","Playcontinue","Touch","Touch.9","Sonso",-0.083381608939051,0.00399644760213144,0.0341918294849023
"2923","101694","Action_20","Morph_50","NT","Play","Hitother","HitOther.6","Sonso",-0.579818495252942,0.00488454706927176,0.0404085257548845
"2924","100107","Action_45","Morph_102","NT","Play","Reach","Reach.3","Sonso",-0.385662480811985,0.0022202486678508,0.0801509769094138
"2925","101805","Action_60","Morph_127","NT","Playcontinue","Swing","Swing.1","Sonso",0.148420005118273,0.0428507992895204,0.0475133214920071
"2926","101799","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",1.09861228866811,0.0484014209591474,0.0484014209591474
"2927","101805","Action_45","Morph_101","NT","Playcontinue","Reach","Reach.2","Sonso",0.0392207131532813,0.0370781527531083,0.0801509769094138
"2928","100047","Action_16","Morph_38","NT","Playcontinue","Headstand","HeadStand.1","Sonso",0.65232518603969,0.0066607460035524,0.0066607460035524
"2929","100861","Action_25","Morph_52","NT","Play","Kickpunch","KickPunch.1","Sonso",-0.44628710262842,0.0022202486678508,0.0022202486678508
"2930","100273","Action_64","Morph_138","NT","Giveme","Touchlongother","Touch.7","Sonso",0.836814530372358,0.0044404973357016,0.0175399644760213
"2931","100273","Action_45","Morph_101","NT","Giveme","Reach","Reach.2","Sonso",1.39624469197306,0.0370781527531083,0.0801509769094138
"2932","102142b","Action_38","Morph_79","NT","Affiliation","Present","Present.5","Sonso",1.11185751541813,0.00688277087033748,0.0492895204262877
"2933","100273","Action_45","Morph_101","NT","Giveme","Reach","Reach.2","Sonso",2.04381436403668,0.0370781527531083,0.0801509769094138
