"","Communication_number","gesture_record_anon","morphs_anon","Signaller","Goal","Lumped_Gs","morph","Social_unit","log","rFq_morph","rFq_action"
"2634","100744","Action_2","Morph_3","NR","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",0.65232518603969,0.0215364120781528,0.0577264653641208
"2635","101256","Action_2","Morph_4","NR","Groom","Bigloudscratch","BigLoudScratch.2","Sonso",-0.12897038129696,0.019316163410302,0.0577264653641208
"2636","102383","Action_38","Morph_76","NR","Directattention","Present","Present.2","Sonso",-0.44628710262842,0.0135435168738899,0.0492895204262877
"2637","101257","Action_2","Morph_5","NR","Groom","Bigloudscratch","BigLoudScratch.3","Sonso",0.609765571620894,0.0119893428063943,0.0577264653641208
"2638","100932","Action_63","Morph_134","NR","Play","Touch","Touch.3","Sonso",0.518793793415168,0.00488454706927176,0.0341918294849023
"2639","102383","Action_2","Morph_4","NR","Directattention","Bigloudscratch","BigLoudScratch.2","Sonso",0.392042087776024,0.019316163410302,0.0577264653641208
"2640","100749","Action_2","Morph_4","NR","Directattention","Bigloudscratch","BigLoudScratch.2","Sonso",0.0392207131532813,0.019316163410302,0.0577264653641208
"2641","101475","Action_39","Morph_82","NR","Sexualattention","Presentgenitalsbackwards","PresentGenitals.1","Sonso",0.182321556793955,0.0295293072824156,0.033303730017762
"2642","101133","Action_64","Morph_132","NR","Play","Touchlongother","Touch.1","Sonso",1.09861228866811,0.0104351687388988,0.0175399644760213
"2643","101427","Action_63","Morph_133","NR","Play","Touch","Touch.2","Sonso",1.05779029414785,0.00754884547069272,0.0341918294849023
"2644","100929","Action_64","Morph_133","NR","Play","Touchlongother","Touch.2","Sonso",1.09861228866811,0.00754884547069272,0.0175399644760213
"2645","100931","Action_64","Morph_133","NR","Play","Touchlongother","Touch.2","Sonso",0.970778917158225,0.00754884547069272,0.0175399644760213
"2646","100767","Action_15","Morph_36","NR","Play","Grabhold","GrabHold.2","Sonso",0.985816794522765,0.005550621669627,0.0204262877442274
"2647","100927","Action_64","Morph_139","NR","Play","Touchlongother","Touch.8","Sonso",0.955511445027436,0.00577264653641208,0.0175399644760213
"2648","100929","Action_3","Morph_16","NR","Play","Bite","Bite.8","Sonso",-0.653926467406664,0.00288632326820604,0.0168738898756661
"2649","100925","Action_48","Morph_104","NR","Play","Rollover","RollOver.1","Sonso",0.751416088683921,0.00621669626998224,0.00621669626998224
"2650","102373","Action_33","Morph_62","NR","Play","Objectmove","ObjectMove.2","Sonso",0.418710334858185,0.00643872113676732,0.0406305506216696
"2651","100948a","Action_63","Morph_137","NR","Play","Touch","Touch.6","Sonso",-0.083381608939051,0.00488454706927176,0.0341918294849023
"2652","100741","Action_23","Morph_47","NR","Play","Hittingother","HitOther.3","Sonso",-0.916290731874155,0.00843694493783304,0.0157637655417407
"2653","100925","Action_14","Morph_30","NR","Play","Grab","Grab.2","Sonso",-0.916290731874155,0.00799289520426288,0.0353019538188277
"2654","100911b","Action_57","Morph_115","NR","Play","Stompobject","StompObject.1","Sonso",-0.82098055206983,0.0337477797513321,0.0424067495559503
"2655","100929","Action_41","Morph_85","NR","Play","Pull","Pull.2","Sonso",0.246860077931526,0.00643872113676732,0.0253108348134991
"2656","100931","Action_63","Morph_133","NR","Play","Touch","Touch.2","Sonso",-1.13943428318836,0.00754884547069272,0.0341918294849023
"2657","100742b","Action_53","Morph_113","NR","Playcontinue","Spinsomersault","SpinSomersault.1","Sonso",2.21046980408624,0.00799289520426288,0.00799289520426288
"2658","101133","Action_64","Morph_132","NR","Play","Touchlongother","Touch.1","Sonso",1.01523067972906,0.0104351687388988,0.0175399644760213
"2659","100925","Action_43","Morph_96","NR","Play","Raise","Raise.1","Sonso",-0.385662480811985,0.00865896980461812,0.0113232682060391
"2660","100925","Action_64","Morph_133","NR","Play","Touchlongother","Touch.2","Sonso",0.908258560176891,0.00754884547069272,0.0175399644760213
"2661","100931","Action_64","Morph_133","NR","Play","Touchlongother","Touch.2","Sonso",0.908258560176891,0.00754884547069272,0.0175399644760213
"2662","100930","Action_41","Morph_85","NR","Play","Pull","Pull.2","Sonso",-1.13943428318836,0.00643872113676732,0.0253108348134991
"2663","100741","Action_23","Morph_47","NR","Play","Hittingother","HitOther.3","Sonso",0.806475865866949,0.00843694493783304,0.0157637655417407
"2664","101889","Action_16","Morph_38","NR","Play","Headstand","HeadStand.1","Sonso",0.56531380905006,0.0066607460035524,0.0066607460035524
"2665","102373","Action_48","Morph_104","NR","Play","Rollover","RollOver.1","Sonso",0.307484699747961,0.00621669626998224,0.00621669626998224
"2666","100931","Action_63","Morph_133","NR","Play","Touch","Touch.2","Sonso",0,0.00754884547069272,0.0341918294849023
"2667","100741","Action_23","Morph_47","NR","Play","Hittingother","HitOther.3","Sonso",-0.22314355131421,0.00843694493783304,0.0157637655417407
"2668","100948a","Action_63","Morph_137","NR","Play","Touch","Touch.6","Sonso",-1.42711635564015,0.00488454706927176,0.0341918294849023
"2669","100741","Action_41","Morph_85","NR","Play","Pull","Pull.2","Sonso",0.693147180559945,0.00643872113676732,0.0253108348134991
"2670","100925","Action_15","Morph_36","NR","Play","Grabhold","GrabHold.2","Sonso",0.693147180559945,0.005550621669627,0.0204262877442274
"2671","100931","Action_64","Morph_133","NR","Play","Touchlongother","Touch.2","Sonso",0.824175442966349,0.00754884547069272,0.0175399644760213
"2672","100741","Action_14","Morph_30","NR","Play","Grab","Grab.2","Sonso",0.56531380905006,0.00799289520426288,0.0353019538188277
"2673","101133","Action_64","Morph_134","NR","Play","Touchlongother","Touch.3","Sonso",0.89199803930511,0.00488454706927176,0.0175399644760213
"2674","101133","Action_63","Morph_136","NR","Play","Touch","Touch.5","Sonso",1.04380405217311,0.00421847246891652,0.0341918294849023
"2675","100743","Action_15","Morph_37","NR","Play","Grabhold","GrabHold.3","Sonso",1.30291275218084,0.00532859680284192,0.0204262877442274
"2676","100947","Action_14","Morph_30","NR","Play","Grab","Grab.2","Sonso",-0.653926467406664,0.00799289520426288,0.0353019538188277
"2677","100925","Action_15","Morph_36","NR","Play","Grabhold","GrabHold.2","Sonso",0.924258901523332,0.005550621669627,0.0204262877442274
"2678","100768","Action_52","Morph_112","NR","Stopbehaviour","Spinroulade","SpinRoulade.1","Sonso",1.12492959698548,0.00488454706927176,0.00488454706927176
"2679","101141","Action_33","Morph_61","NR","Play","Objectmove","ObjectMove.1","Sonso",-1.02165124753198,0.0317495559502664,0.0406305506216696
"2680","101141","Action_43","Morph_96","NR","Play","Raise","Raise.1","Sonso",-0.579818495252942,0.00865896980461812,0.0113232682060391
"2681","102351","Action_51","Morph_111","NR","Stopbehaviour","Spinpirouette","SpinPirouette.1","Sonso",0.148420005118273,0.00133214920071048,0.00133214920071048
"2682","101142","Action_45","Morph_100","NR","Play","Reach","Reach.1","Sonso",-0.174353387144778,0.0408525754884547,0.0801509769094138
"2683","101141","Action_17","Morph_39","NR","Play","Hitobject","HitObject.1","Sonso",-0.510825623765991,0.0430728241563055,0.0559502664298401
"2684","100881","Action_60","Morph_127","NR","Stopbehaviour","Swing","Swing.1","Sonso",0.0769610411361284,0.0428507992895204,0.0475133214920071
"2685","102351","Action_34","Morph_65","NR","Stopbehaviour","Objectshake","ObjectShake.1","Sonso",0.770108221696074,0.0746003552397869,0.108792184724689
"2686","101141","Action_34","Morph_65","NR","Play","Objectshake","ObjectShake.1","Sonso",0.364643113587909,0.0746003552397869,0.108792184724689
"2687","101142","Action_45","Morph_100","NR","Play","Reach","Reach.1","Sonso",-0.82098055206983,0.0408525754884547,0.0801509769094138
"2688","100492","Action_50","Morph_108","NR","Play","Shake","Shake.2","Sonso",0.182321556793955,0.00466252220248668,0.0122113676731794
"2689","100492","Action_34","Morph_65","NR","Play","Objectshake","ObjectShake.1","Sonso",0.587786664902119,0.0746003552397869,0.108792184724689
"2690","100492","Action_34","Morph_65","NR","Play","Objectshake","ObjectShake.1","Sonso",0.444685821261446,0.0746003552397869,0.108792184724689
"2691","102439","Action_20","Morph_50","NR","Stopbehaviour","Hitother","HitOther.6","Sonso",-0.82098055206983,0.00488454706927176,0.0404085257548845
"2692","101273a","Action_34","Morph_65","NR","Play","Objectshake","ObjectShake.1","Sonso",0,0.0746003552397869,0.108792184724689
"2693","101273a","Action_24","Morph_51","NR","Play","Jump","Jump.1","Sonso",-0.653926467406664,0.00732682060390764,0.00732682060390764
"2694","101273a","Action_24","Morph_51","NR","Play","Jump","Jump.1","Sonso",-0.174353387144778,0.00732682060390764,0.00732682060390764
"2695","101273a","Action_33","Morph_62","NR","Play","Objectmove","ObjectMove.2","Sonso",-0.22314355131421,0.00643872113676732,0.0406305506216696
"2696","101273a","Action_34","Morph_65","NR","Play","Objectshake","ObjectShake.1","Sonso",0.770108221696074,0.0746003552397869,0.108792184724689
"2697","100387b","Action_51","Morph_111","NR","Stopbehaviour","Spinpirouette","SpinPirouette.1","Sonso",1.01523067972906,0.00133214920071048,0.00133214920071048
"2698","101760","Action_38","Morph_77","NR","Directattention","Present","Present.3","Sonso",1.17557332980424,0.00466252220248668,0.0492895204262877
"2699","101759a","Action_38","Morph_76","NR","Directattention","Present","Present.2","Sonso",-0.174353387144778,0.0135435168738899,0.0492895204262877
"2700","101777","Action_39","Morph_82","NR","Sexualattention","Presentgenitalsbackwards","PresentGenitals.1","Sonso",0.246860077931526,0.0295293072824156,0.033303730017762
"2701","101758b","Action_38","Morph_76","NR","Directattention","Present","Present.2","Sonso",-0.44628710262842,0.0135435168738899,0.0492895204262877
"2702","101827","Action_13","Morph_28","NR","Moveaway","Fling","Fling.2","Sonso",-0.44628710262842,0.00488454706927176,0.0117673179396092
"2703","101826","Action_20","Morph_46","NR","Moveaway","Hitother","HitOther.2","Sonso",-0.7339691750802,0.00932504440497336,0.0404085257548845
"2704","100554","Action_17","Morph_39","NR","Play","Hitobject","HitObject.1","Sonso",-0.27443684570176,0.0430728241563055,0.0559502664298401
"2705","100436a","Action_50","Morph_107","NR","Play","Shake","Shake.1","Sonso",-0.328504066972036,0.00355239786856128,0.0122113676731794
"2706","100436a","Action_60","Morph_127","NR","Play","Swing","Swing.1","Sonso",-0.22314355131421,0.0428507992895204,0.0475133214920071
"2707","101174","Action_55","Morph_116","NT","Play","Stompingobject","StompObject.2","Sonso",-0.627359440021942,0.0148756660746004,0.0230905861456483
"2708","100944","Action_17","Morph_41","NT","Play","Hitobject","HitObject.3","Sonso",-0.50916034444693,0.00510657193605684,0.0559502664298401
"2709","100271b","Action_39","Morph_82","NT","Sexualattention","Presentgenitalsbackwards","PresentGenitals.1","Sonso",0.336472236621213,0.0295293072824156,0.033303730017762
"2710","101178","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",-0.0335567835288428,0.0484014209591474,0.0484014209591474
"2711","101178","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",-0.0335567835288428,0.0428507992895204,0.0475133214920071
"2712","101174","Action_55","Morph_117","NT","Play","Stompingobject","StompObject.3","Sonso",0.237440856015034,0.00688277087033748,0.0230905861456483
"2713","101178","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",0.531804030151182,0.0428507992895204,0.0475133214920071
"2714","101174","Action_9","Morph_20","NT","Play","Dangleshake","DangleShake.1","Sonso",0.450438473750896,0.00710479573712256,0.00710479573712256
"2715","102494","Action_18","Morph_39","NT","Moveclose","Hitobjectobject","HitObject.1","Sonso",-0.127833371509885,0.0430728241563055,0.00466252220248668
"2716","102495","Action_1","Morph_2","NT","Position","Beckon","Beckon.2","Sonso",-0.22314355131421,0.00133214920071048,0.00155417406749556
"2717","102141","Action_63","Morph_134","NT","Staysame","Touch","Touch.3","Sonso",-0.653926467406664,0.00488454706927176,0.0341918294849023
"2718","102141","Action_38","Morph_79","NT","Staysame","Present","Present.5","Sonso",0.182321556793955,0.00688277087033748,0.0492895204262877
"2719","102095","Action_50","Morph_108","NT","Playcontinue","Shake","Shake.2","Sonso",0.27763173659828,0.00466252220248668,0.0122113676731794
"2720","101857b","Action_15","Morph_35","NT","Playcontinue","Grabhold","GrabHold.1","Sonso",0.8754687373539,0.00932504440497336,0.0204262877442274
"2721","102096","Action_60","Morph_127","NT","Playcontinue","Swing","Swing.1","Sonso",0.444685821261446,0.0428507992895204,0.0475133214920071
"2722","102095","Action_60","Morph_127","NT","Playcontinue","Swing","Swing.1","Sonso",0.0769610411361284,0.0428507992895204,0.0475133214920071
"2723","100921","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",-0.328504066972036,0.0428507992895204,0.0475133214920071
"2724","100374","Action_60","Morph_127","NT","Playcontinue","Swing","Swing.1","Sonso",-0.174353387144778,0.0428507992895204,0.0475133214920071
"2725","101457","Action_45","Morph_100","NT","Play","Reach","Reach.1","Sonso",-0.579818495252942,0.0408525754884547,0.0801509769094138
"2726","101532","Action_15","Morph_35","NT","Play","Grabhold","GrabHold.1","Sonso",0.940007258491471,0.00932504440497336,0.0204262877442274
"2727","101525","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",-0.0408219945202552,0.0428507992895204,0.0475133214920071
"2728","101459","Action_41","Morph_85","NT","Play","Pull","Pull.2","Sonso",0.336472236621213,0.00643872113676732,0.0253108348134991
"2729","101532","Action_63","Morph_135","NT","Play","Touch","Touch.4","Sonso",-1.02165124753198,0.00488454706927176,0.0341918294849023
"2730","101532","Action_15","Morph_35","NT","Play","Grabhold","GrabHold.1","Sonso",0.908258560176891,0.00932504440497336,0.0204262877442274
"2731","101532","Action_45","Morph_100","NT","Play","Reach","Reach.1","Sonso",-0.82098055206983,0.0408525754884547,0.0801509769094138
"2732","101525","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",0.246860077931526,0.0428507992895204,0.0475133214920071
"2733","100723","Action_41","Morph_84","NT","Playcontinue","Pull","Pull.1","Sonso",0.418710334858185,0.00821492007104796,0.0253108348134991
"2734","100723","Action_16","Morph_38","NT","Playcontinue","Headstand","HeadStand.1","Sonso",0.693147180559945,0.0066607460035524,0.0066607460035524
"2735","100355a","Action_45","Morph_100","NT","Play","Reach","Reach.1","Sonso",-0.0408219945202552,0.0408525754884547,0.0801509769094138
"2736","101640a","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",0.0769610411361284,0.0484014209591474,0.0484014209591474
"2737","101648","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",-0.916290731874155,0.0484014209591474,0.0484014209591474
"2738","101640a","Action_57","Morph_118","NT","Play","Stompobject","StompObject.4","Sonso",-0.510825623765991,0.005550621669627,0.0424067495559503
"2739","101640a","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",0.0769610411361284,0.0428507992895204,0.0475133214920071
"2740","100356","Action_60","Morph_127","NT","Playcontinue","Swing","Swing.1","Sonso",0.215111379616945,0.0428507992895204,0.0475133214920071
"2741","101640a","Action_17","Morph_39","NT","Play","Hitobject","HitObject.1","Sonso",-0.916290731874155,0.0430728241563055,0.0559502664298401
"2742","100355a","Action_42","Morph_91","NT","Play","Push","Push.4","Sonso",-0.328504066972036,0.00932504440497336,0.0466252220248668
"2743","100794","Action_45","Morph_101","NT","Moveclose","Reach","Reach.2","Sonso",-0.22314355131421,0.0370781527531083,0.0801509769094138
"2744","101640a","Action_17","Morph_41","NT","Play","Hitobject","HitObject.3","Sonso",-0.82098055206983,0.00510657193605684,0.0559502664298401
"2745","101583a","Action_52","Morph_112","NT","Play","Spinroulade","SpinRoulade.1","Sonso",1.21194097397511,0.00488454706927176,0.00488454706927176
"2746","101552","Action_14","Morph_32","NT","Play","Grab","Grab.4","Sonso",-0.579818495252942,0.00754884547069272,0.0353019538188277
"2747","100794","Action_42","Morph_88","NT","Moveclose","Push","Push.1","Sonso",0.0769610411361284,0.0106571936056838,0.0466252220248668
"2748","101583a","Action_16","Morph_38","NT","Play","Headstand","HeadStand.1","Sonso",0.246860077931526,0.0066607460035524,0.0066607460035524
"2749","100727","Action_42","Morph_95","NT","Moveclose","Push","Push.8","Sonso",-0.0408219945202552,0.00133214920071048,0.0466252220248668
"2750","101640a","Action_63","Morph_137","NT","Play","Touch","Touch.6","Sonso",-0.44628710262842,0.00488454706927176,0.0341918294849023
"2751","100355a","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",0.518793793415168,0.0484014209591474,0.0484014209591474
"2752","101639","Action_50","Morph_108","NT","Playcontinue","Shake","Shake.2","Sonso",-0.0408219945202552,0.00466252220248668,0.0122113676731794
"2753","101640a","Action_26","Morph_53","NT","Play","Knockobject","KnockObject.1","Sonso",-0.7339691750802,0.00133214920071048,0.0011101243339254
"2754","100725","Action_41","Morph_85","NT","Playcontinue","Pull","Pull.2","Sonso",-0.127833371509885,0.00643872113676732,0.0253108348134991
"2755","101552","Action_14","Morph_33","NT","Play","Grab","Grab.5","Sonso",-0.7339691750802,0.0033303730017762,0.0353019538188277
"2756","101737a","Action_15","Morph_36","NT","Play","Grabhold","GrabHold.2","Sonso",1.08518926833597,0.005550621669627,0.0204262877442274
"2757","100794","Action_63","Morph_134","NT","Moveclose","Touch","Touch.3","Sonso",-1.13943428318836,0.00488454706927176,0.0341918294849023
"2758","101583a","Action_14","Morph_32","NT","Play","Grab","Grab.4","Sonso",-0.328504066972036,0.00754884547069272,0.0353019538188277
"2759","101640a","Action_17","Morph_39","NT","Play","Hitobject","HitObject.1","Sonso",-1.13943428318836,0.0430728241563055,0.0559502664298401
"2760","100722","Action_11","Morph_22","NT","Affiliation","Embrace","Embrace.1","Sonso",0.693147180559945,0.00288632326820604,0.005550621669627
"2761","101552","Action_63","Morph_132","NT","Play","Touch","Touch.1","Sonso",0.631271776841858,0.0104351687388988,0.0341918294849023
"2762","101640a","Action_57","Morph_118","NT","Play","Stompobject","StompObject.4","Sonso",-0.7339691750802,0.005550621669627,0.0424067495559503
"2763","100725","Action_41","Morph_87","NT","Playcontinue","Pull","Pull.4","Sonso",0.336472236621213,0.00532859680284192,0.0253108348134991
"2764","100427a","Action_56","Morph_123","NT","Play","Stompingother","StompOther.2","Sonso",0.672944473242426,0.00244227353463588,0.00266429840142096
"2765","100427a","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",0.542324290825362,0.0484014209591474,0.0484014209591474
"2766","100680","Action_32","Morph_60","NT","Playcontinue","Objectmouth","ObjectMouth.1","Sonso",0.841567185678219,0.00466252220248668,0.00466252220248668
"2767","101176","Action_17","Morph_39","NT","Sociosexualattention","Hitobject","HitObject.1","Sonso",-0.567395975254385,0.0430728241563055,0.0559502664298401
"2768","100495","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",-0.916290731874155,0.0484014209591474,0.0484014209591474
"2769","101994","Action_20","Morph_50","NT","Playcontinue","Hitother","HitOther.6","Sonso",0.113328685307003,0.00488454706927176,0.0404085257548845
"2770","102008","Action_17","Morph_39","NT","Play","Hitobject","HitObject.1","Sonso",-0.083381608939051,0.0430728241563055,0.0559502664298401
"2771","101992a","Action_17","Morph_39","NT","Play","Hitobject","HitObject.1","Sonso",0,0.0430728241563055,0.0559502664298401
"2772","100427a","Action_58","Morph_122","NT","Play","Stompother","StompOther.1","Sonso",-0.82098055206983,0.00244227353463588,0.00377442273534636
"2773","101993a","Action_64","Morph_139","NT","Play","Touchlongother","Touch.8","Sonso",1.01523067972906,0.00577264653641208,0.0175399644760213
"2774","100494","Action_53","Morph_113","NT","Play","Spinsomersault","SpinSomersault.1","Sonso",1.41585316336144,0.00799289520426288,0.00799289520426288
"2775","101451b","Action_45","Morph_100","NT","Play","Reach","Reach.1","Sonso",-0.27443684570176,0.0408525754884547,0.0801509769094138
"2776","100745","Action_60","Morph_127","NT","Stopbehaviour","Swing","Swing.1","Sonso",0.0392207131532813,0.0428507992895204,0.0475133214920071
"2777","102008","Action_34","Morph_65","NT","Play","Objectshake","ObjectShake.1","Sonso",0.672944473242426,0.0746003552397869,0.108792184724689
"2778","100680","Action_14","Morph_30","NT","Playcontinue","Grab","Grab.2","Sonso",-0.385662480811985,0.00799289520426288,0.0353019538188277
"2779","101992a","Action_20","Morph_45","NT","Play","Hitother","HitOther.1","Sonso",-0.653926467406664,0.0202042628774423,0.0404085257548845
"2780","102008","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",-0.127833371509885,0.0484014209591474,0.0484014209591474
"2781","101993a","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",0.392042087776024,0.0428507992895204,0.0475133214920071
"2782","101993a","Action_15","Morph_35","NT","Play","Grabhold","GrabHold.1","Sonso",0.8754687373539,0.00932504440497336,0.0204262877442274
"2783","101533","Action_33","Morph_61","NT","Play","Objectmove","ObjectMove.1","Sonso",0.444685821261446,0.0317495559502664,0.0406305506216696
"2784","101993a","Action_56","Morph_123","NT","Play","Stompingother","StompOther.2","Sonso",0.494696241836107,0.00244227353463588,0.00266429840142096
"2785","101993a","Action_58","Morph_122","NT","Play","Stompother","StompOther.1","Sonso",0.0392207131532813,0.00244227353463588,0.00377442273534636
"2786","102007","Action_34","Morph_65","NT","Moveaway","Objectshake","ObjectShake.1","Sonso",1.11185751541813,0.0746003552397869,0.108792184724689
"2787","100687a","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",0.246860077931526,0.0428507992895204,0.0475133214920071
"2788","100426a","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",0.246860077931526,0.0484014209591474,0.0484014209591474
"2789","100687a","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",0.246860077931526,0.0428507992895204,0.0475133214920071
"2790","100769b","Action_29","Morph_58","NT","Play","Locomotegallop","LocomoteGallop.1","Sonso",-0.174353387144778,0.00821492007104796,0.00821492007104796
"2791","100808","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",-0.385662480811985,0.0484014209591474,0.0484014209591474
"2792","100808","Action_60","Morph_127","NT","Play","Swing","Swing.1","Sonso",0.0392207131532813,0.0428507992895204,0.0475133214920071
"2793","100854","Action_34","Morph_65","NT","Playcontinue","Objectshake","ObjectShake.1","Sonso",0.672944473242426,0.0746003552397869,0.108792184724689
"2794","101268b","Action_20","Morph_45","NT","Playcontinue","Hitother","HitOther.1","Sonso",-0.82098055206983,0.0202042628774423,0.0404085257548845
"2795","101801","Action_17","Morph_39","NT","Play","Hitobject","HitObject.1","Sonso",-0.328504066972036,0.0430728241563055,0.0559502664298401
"2796","101268b","Action_57","Morph_115","NT","Playcontinue","Stompobject","StompObject.1","Sonso",-0.653926467406664,0.0337477797513321,0.0424067495559503
"2797","101801","Action_8","Morph_19","NT","Play","Dangle","Dangle.1","Sonso",-0.127833371509885,0.0484014209591474,0.0484014209591474
"2798","101572","Action_15","Morph_36","NT","Playcontinue","Grabhold","GrabHold.2","Sonso",1.05779029414785,0.005550621669627,0.0204262877442274
"2799","101573","Action_14","Morph_33","NT","Playcontinue","Grab","Grab.5","Sonso",-0.385662480811985,0.0033303730017762,0.0353019538188277
"2800","100257","Action_27","Morph_54","NT","Playcontinue","Leafclip","LeafClip.1","Sonso",1.1999647829284,0.0044404973357016,0.00599467140319716
"2801","100256","Action_27","Morph_54","NT","Playcontinue","Leafclip","LeafClip.1","Sonso",1.73695123273306,0.0044404973357016,0.00599467140319716
"2802","101004","Action_60","Morph_127","NT","Giveme","Swing","Swing.1","Sonso",0.0392207131532813,0.0428507992895204,0.0475133214920071
"2803","101004","Action_33","Morph_61","NT","Giveme","Objectmove","ObjectMove.1","Sonso",-0.579818495252942,0.0317495559502664,0.0406305506216696
"2804","101004","Action_33","Morph_61","NT","Giveme","Objectmove","ObjectMove.1","Sonso",-0.510825623765991,0.0317495559502664,0.0406305506216696
"2805","101004","Action_60","Morph_128","NT","Giveme","Swing","Swing.2","Sonso",-0.27443684570176,0.00310834813499112,0.0475133214920071
"2806","101004","Action_33","Morph_61","NT","Giveme","Objectmove","ObjectMove.1","Sonso",-0.579818495252942,0.0317495559502664,0.0406305506216696
"2807","101004","Action_34","Morph_65","NT","Giveme","Objectshake","ObjectShake.1","Sonso",-0.27443684570176,0.0746003552397869,0.108792184724689
"2808","101004","Action_60","Morph_127","NT","Giveme","Swing","Swing.1","Sonso",0.0769610411361284,0.0428507992895204,0.0475133214920071
"2809","101004","Action_34","Morph_65","NT","Giveme","Objectshake","ObjectShake.1","Sonso",-0.27443684570176,0.0746003552397869,0.108792184724689
"2810","100562a","Action_63","Morph_133","NT","Climbonyou","Touch","Touch.2","Sonso",-0.579818495252942,0.00754884547069272,0.0341918294849023
"2811","101137","Action_43","Morph_96","NT","Climbonyou","Raise","Raise.1","Sonso",-0.510825623765991,0.00865896980461812,0.0113232682060391
"2812","102352","Action_59","Morph_125","NT","Giveme","Stroke","Stroke.2","Sonso",-0.328504066972036,0.00155417406749556,0.00377442273534636
"2813","102366","Action_63","Morph_138","NT","Giveme","Touch","Touch.7","Sonso",0,0.0044404973357016,0.0341918294849023
"2814","102353","Action_42","Morph_93","NT","Position","Push","Push.6","Sonso",-1.27296567581289,0.0066607460035524,0.0466252220248668
"2815","102352","Action_59","Morph_125","NT","Giveme","Stroke","Stroke.2","Sonso",-0.328504066972036,0.00155417406749556,0.00377442273534636
"2816","102443","Action_45","Morph_100","NT","Directattention","Reach","Reach.1","Sonso",-0.916290731874155,0.0408525754884547,0.0801509769094138
"2817","102352","Action_59","Morph_125","NT","Giveme","Stroke","Stroke.2","Sonso",0.182321556793955,0.00155417406749556,0.00377442273534636
"2818","100765","Action_42","Morph_94","NT","Travel","Push","Push.7","Sonso",-0.339677367570161,0.00288632326820604,0.0466252220248668
"2819","100765","Action_42","Morph_94","NT","Travel","Push","Push.7","Sonso",-0.84863208340034,0.00288632326820604,0.0466252220248668
"2820","100955","Action_3","Morph_11","NT","Playcontinue","Bite","Bite.3","Sonso",0.215111379616945,0.00310834813499112,0.0168738898756661
"2821","101131","Action_48","Morph_104","NT","Play","Rollover","RollOver.1","Sonso",0.587786664902119,0.00621669626998224,0.00621669626998224
"2822","101131","Action_63","Morph_137","NT","Play","Touch","Touch.6","Sonso",0,0.00488454706927176,0.0341918294849023
"2823","100535","Action_63","Morph_139","NT","Attendme","Touch","Touch.8","Sonso",0.182321556793955,0.00577264653641208,0.0341918294849023
"2824","100006","Action_42","Morph_93","NT","Position","Push","Push.6","Sonso",-0.579818495252942,0.0066607460035524,0.0466252220248668
"2825","102366","Action_45","Morph_101","NT","Giveme","Reach","Reach.2","Sonso",-1.83258146374831,0.0370781527531083,0.0801509769094138
"2826","102352","Action_17","Morph_39","NT","Giveme","Hitobject","HitObject.1","Sonso",-0.22314355131421,0.0430728241563055,0.0559502664298401
"2827","100955","Action_34","Morph_65","NT","Playcontinue","Objectshake","ObjectShake.1","Sonso",0.182321556793955,0.0746003552397869,0.108792184724689
"2828","102363","Action_45","Morph_101","NT","Giveme","Reach","Reach.2","Sonso",0.0769610411361284,0.0370781527531083,0.0801509769094138
"2829","102366","Action_45","Morph_101","NT","Giveme","Reach","Reach.2","Sonso",1.07158361628019,0.0370781527531083,0.0801509769094138
"2830","100765","Action_42","Morph_94","NT","Travel","Push","Push.7","Sonso",-0.623621117911335,0.00288632326820604,0.0466252220248668
"2831","102352","Action_60","Morph_127","NT","Giveme","Swing","Swing.1","Sonso",0,0.0428507992895204,0.0475133214920071
"2832","100765","Action_42","Morph_94","NT","Travel","Push","Push.7","Sonso",-0.95711272639441,0.00288632326820604,0.0466252220248668
"2833","102352","Action_20","Morph_45","NT","Giveme","Hitother","HitOther.1","Sonso",-0.27443684570176,0.0202042628774423,0.0404085257548845
"2834","101282","Action_43","Morph_96","NT","Givemenurse","Raise","Raise.1","Sonso",-0.7339691750802,0.00865896980461812,0.0113232682060391
